id,postcode,locality,state,long,lat
2742,3542,MANGROVE CREEK,NSW,151.189243,-33.325373
2743,3544,MANGROVE MOUNTAIN,NSW,151.189243,-33.325373
2744,3546,MATCHAM,NSW,151.189243,-33.325373
2745,3549,MOONEY MOONEY CREEK,NSW,151.189243,-33.325373
2746,3550,MOUNT ELLIOT,NSW,151.189243,-33.325373
2747,3551,MOUNT WHITE,NSW,151.189243,-33.325373
2748,3552,NARARA,NSW,151.189243,-33.325373
2749,3554,NIAGARA PARK,NSW,151.189243,-33.325373
2750,3555,NORTH GOSFORD,NSW,151.189243,-33.325373
2751,3556,PEATS RIDGE,NSW,151.189243,-33.325373
2752,3557,POINT CLARE,NSW,151.189243,-33.325373
2753,3558,POINT FREDERICK,NSW,151.189243,-33.325373
2754,3559,SOMERSBY,NSW,151.189243,-33.325373
2755,3561,SPRINGFIELD,NSW,151.189243,-33.325373
2756,3562,TASCOTT,NSW,151.189243,-33.325373
2757,3563,TEN MILE HOLLOW,NSW,151.189243,-33.325373
2758,3564,UPPER MANGROVE,NSW,151.189243,-33.325373
2759,3565,WENDOREE PARK,NSW,151.189243,-33.325373
20232,3566,WEST GOSFORD,NSW,151.3236249,-33.4220092
2760,3567,WYOMING,NSW,151.189243,-33.325373
2761,3568,AVOCA BEACH,NSW,151.401999,-33.482209
2762,3570,BENSVILLE,NSW,151.401999,-33.482209
2763,3571,BOUDDI,NSW,151.401999,-33.482209
2764,3572,COPACABANA,NSW,151.401999,-33.482209
2765,3573,DAVISTOWN,NSW,151.401999,-33.482209
2766,3575,GREEN POINT,NSW,151.401999,-33.482209
2488,3576,KINCUMBER,NSW,151.401999,-33.482209
2489,3579,KINCUMBER SOUTH,NSW,151.401999,-33.482209
2490,3580,MACMASTERS BEACH,NSW,151.401999,-33.482209
2491,3581,PICKETTS VALLEY,NSW,151.401999,-33.482209
2492,3583,SARATOGA,NSW,151.401999,-33.482209
2493,3584,YATTALUNGA,NSW,151.401999,-33.482209
2494,3585,CENTRAL COAST MC,NSW,151.234,-33.3208
2495,3586,BLACKWALL,NSW,151.331154,-33.482123
2496,3588,HORSFIELD BAY,NSW,151.331154,-33.482123
2497,3589,KOOLEWONG,NSW,151.331154,-33.482123
2498,3590,LITTLE WOBBY,NSW,151.331154,-33.482123
2499,3591,PATONGA,NSW,151.331154,-33.482123
2500,3594,PEARL BEACH,NSW,151.331154,-33.482123
2501,3595,PHEGANS BAY,NSW,151.331154,-33.482123
2502,3596,WONDABYNE,NSW,151.331154,-33.482123
2503,3597,WOY WOY,NSW,151.331154,-33.482123
2504,3599,WOY WOY BAY,NSW,151.331154,-33.482123
2505,3607,BOOKER BAY,NSW,151.374403,-33.520358
2506,3608,BOX HEAD,NSW,151.374403,-33.520358
2507,3610,DALEYS POINT,NSW,151.374403,-33.520358
2508,3612,EMPIRE BAY,NSW,151.374403,-33.520358
2509,3614,ETTALONG BEACH,NSW,151.374403,-33.520358
2510,3616,HARDYS BAY,NSW,151.374403,-33.520358
2511,3617,KILLCARE,NSW,151.374403,-33.520358
2512,3618,KILLCARE HEIGHTS,NSW,151.374403,-33.520358
2513,3619,PRETTY BEACH,NSW,151.374403,-33.520358
2514,3620,ST HUBERTS ISLAND,NSW,151.374403,-33.520358
2515,3621,UMINA BEACH,NSW,151.374403,-33.520358
2516,3622,WAGSTAFFE,NSW,151.374403,-33.520358
2517,3623,FOUNTAINDALE,NSW,151.3433,-33.333187
2518,3624,KANGY ANGY,NSW,151.3433,-33.333187
2519,3629,OURIMBAH,NSW,151.3433,-33.333187
2520,3630,PALM GROVE,NSW,151.3433,-33.333187
2521,3631,PALMDALE,NSW,151.3433,-33.333187
2522,3632,ALISON,NSW,151.377213,-33.208801
20233,3633,BUSHELLS RIDGE,NSW,151.4724539,-33.20316723
2523,3634,CEDAR BRUSH CREEK,NSW,151.377213,-33.208801
2524,3635,CHAIN VALLEY BAY,NSW,151.377213,-33.208801
2525,3636,CRANGAN BAY,NSW,151.377213,-33.208801
2526,3637,DOORALONG,NSW,151.377213,-33.208801
2527,3638,DURREN DURREN,NSW,151.377213,-33.208801
2528,3639,FRAZER PARK,NSW,151.377213,-33.208801
20234,3640,FREEMANS,NSW,151.5934949,-33.20066983
2529,3641,GWANDALAN,NSW,151.377213,-33.208801
2530,3643,HALLORAN,NSW,151.377213,-33.208801
2531,3644,HAMLYN TERRACE,NSW,151.377213,-33.208801
2532,3646,JILLIBY,NSW,151.377213,-33.208801
2533,3647,KANWAL,NSW,151.377213,-33.208801
20235,3649,KIAR,NSW,151.4435371,-33.20712254
20236,3658,KINGFISHER SHORES,NSW,151.5568306,-33.17074569
2534,3659,LAKE MUNMORAH,NSW,151.377213,-33.208801
2535,3660,LEMON TREE,NSW,151.377213,-33.208801
2536,3661,LITTLE JILLIBY,NSW,151.377213,-33.208801
2537,3662,MANNERING PARK,NSW,151.377213,-33.208801
2538,3663,MARDI,NSW,151.377213,-33.208801
20237,3664,MOONEE,NSW,151.6212133,-33.17122783
2539,3665,POINT WOLSTONCROFT,NSW,151.377213,-33.208801
2540,3666,RAVENSDALE,NSW,151.377213,-33.208801
2541,3669,ROCKY POINT,NSW,151.377213,-33.208801
2542,3670,SOUTH TACOMA,NSW,151.377213,-33.208801
2543,3671,SUMMERLAND POINT,NSW,151.377213,-33.208801
2544,3672,TACOMA,NSW,151.377213,-33.208801
20238,3673,TACOMA SOUTH,NSW,151.4552558,-33.29381251
2545,3675,TUGGERAH,NSW,151.377213,-33.208801
2546,3676,TUGGERAWONG,NSW,151.377213,-33.208801
2547,3677,WADALBA,NSW,151.377213,-33.208801
2548,3678,WALLARAH,NSW,151.377213,-33.208801
2549,3682,WARNERVALE,NSW,151.377213,-33.208801
2550,3683,WATANOBBI,NSW,151.377213,-33.208801
2551,3685,WOONGARRAH,NSW,151.377213,-33.208801
2552,3687,WYBUNG,NSW,151.377213,-33.208801
2553,3688,WYEE,NSW,151.377213,-33.208801
2554,3689,WYEE POINT,NSW,151.377213,-33.208801
2555,3690,WYONG,NSW,151.377213,-33.208801
2556,3691,WYONG CREEK,NSW,151.377213,-33.208801
2557,3694,WYONGAH,NSW,151.377213,-33.208801
2558,3695,YARRAMALONG,NSW,151.377213,-33.208801
2559,3697,ERINA HEIGHTS,NSW,151.436939,-33.42537
2560,3698,FORRESTERS BEACH,NSW,151.436939,-33.42537
2561,3699,NORTH AVOCA,NSW,151.436939,-33.42537
2562,3700,TERRIGAL,NSW,151.436939,-33.42537
2563,3701,WAMBERAL,NSW,151.436939,-33.42537
2564,3704,BATEAU BAY,NSW,151.519708,-33.315827
2565,3705,BAY VILLAGE,NSW,151.519708,-33.315827
2566,3707,BERKELEY VALE,NSW,151.519708,-33.315827
2567,3708,BLUE BAY,NSW,151.519708,-33.315827
2568,3709,CHITTAWAY BAY,NSW,151.519708,-33.315827
2569,3711,CHITTAWAY POINT,NSW,151.519708,-33.315827
2570,3712,GLENNING VALLEY,NSW,151.519708,-33.315827
2571,3713,KILLARNEY VALE,NSW,151.519708,-33.315827
2572,3714,LONG JETTY,NSW,151.519708,-33.315827
20239,3715,MAGENTA,NSW,151.5350654,-33.30022987
2573,3717,SHELLY BEACH,NSW,151.519708,-33.315827
2574,3718,THE ENTRANCE,NSW,151.519708,-33.315827
2575,3719,THE ENTRANCE NORTH,NSW,151.519708,-33.315827
2576,3720,TOOWOON BAY,NSW,151.519708,-33.315827
2577,3722,TUMBI UMBI,NSW,151.519708,-33.315827
2578,3723,BLUE HAVEN,NSW,151.528042,-33.209125
2579,3724,BUDGEWOI,NSW,151.528042,-33.209125
20240,3725,BUDGEWOI PENINSULA,NSW,151.5866994,-33.2156601
2580,3726,BUFF POINT,NSW,151.528042,-33.209125
20241,3727,COLONGRA,NSW,151.5435763,-33.20669829
2581,3728,DOYALSON,NSW,151.528042,-33.209125
20242,3730,DOYALSON NORTH,NSW,151.546024,-33.18557406
2582,3732,HALEKULANI,NSW,151.528042,-33.209125
2583,3733,SAN REMO,NSW,151.528042,-33.209125
2584,3735,CANTON BEACH,NSW,151.556223,-33.285097
2585,3736,CHARMHAVEN,NSW,151.556223,-33.285097
2586,3737,GOROKAN,NSW,151.556223,-33.285097
2587,3738,LAKE HAVEN,NSW,151.556223,-33.285097
2588,3739,NORAH HEAD,NSW,151.556223,-33.285097
2589,3740,NORAVILLE,NSW,151.556223,-33.285097
2590,3741,TOUKLEY,NSW,151.556223,-33.285097
2591,3744,BALCOLYN,NSW,151.533807,-33.106675
2592,3746,BONNELLS BAY,NSW,151.533807,-33.106675
2593,3747,BRIGHTWATERS,NSW,151.533807,-33.106675
2594,3749,DORA CREEK,NSW,151.533807,-33.106675
2595,3750,ERARING,NSW,151.533807,-33.106675
2596,3751,MANDALONG,NSW,151.533807,-33.106675
2597,3752,MIRRABOOKA,NSW,151.533807,-33.106675
2598,3753,MORISSET,NSW,151.533807,-33.106675
2599,3754,MORISSET PARK,NSW,151.533807,-33.106675
2600,3755,MYUNA BAY,NSW,151.533807,-33.106675
2601,3756,SILVERWATER,NSW,151.533807,-33.106675
2602,3757,SUNSHINE,NSW,151.533807,-33.106675
2603,3758,WINDERMERE PARK,NSW,151.533807,-33.106675
2604,3759,YARRAWONGA PARK,NSW,151.533807,-33.106675
2605,3760,COORANBONG,NSW,151.412119,-33.095552
2606,3761,MARTINSVILLE,NSW,151.412119,-33.095552
2607,3762,WANGI WANGI,NSW,151.591728,-33.086545
2608,3763,BARNSLEY,NSW,151.590415,-32.932412
2609,3764,KILLINGWORTH,NSW,151.590415,-32.932412
2610,3765,WAKEFIELD,NSW,151.590415,-32.932412
2611,3766,BELMONT,NSW,151.663175,-33.019715
2612,3767,BELMONT NORTH,NSW,151.663175,-33.019715
2613,3770,BELMONT SOUTH,NSW,151.663175,-33.019715
2614,3775,CROUDACE BAY,NSW,151.663175,-33.019715
2615,3777,FLORAVILLE,NSW,151.663175,-33.019715
2616,3778,JEWELLS,NSW,151.663175,-33.019715
2617,3779,MARKS POINT,NSW,151.663175,-33.019715
2618,3781,VALENTINE,NSW,151.663175,-33.019715
2619,3782,BLACKSMITHS,NSW,151.668857,-33.089963
2620,3783,CAMS WHARF,NSW,151.668857,-33.089963
2621,3785,CATHERINE HILL BAY,NSW,151.668857,-33.089963
2622,3786,CAVES BEACH,NSW,151.668857,-33.089963
2623,3787,LITTLE PELICAN,NSW,151.668857,-33.089963
2624,3788,MIDDLE CAMP,NSW,151.668857,-33.089963
20243,3789,MURRAYS BEACH,NSW,151.6230663,-33.11864875
2625,3791,NORDS WHARF,NSW,151.668857,-33.089963
2626,3792,PELICAN,NSW,151.668857,-33.089963
20244,3793,PINNY BEACH,NSW,151.6356541,-33.11801816
2350,3795,SWANSEA,NSW,151.668857,-33.089963
2351,3796,SWANSEA HEADS,NSW,151.668857,-33.089963
2352,3797,ELEEBANA,NSW,151.651275,-32.987279
2353,3799,LAKELANDS,NSW,151.651275,-32.987279
2354,3800,WARNERS BAY,NSW,151.651275,-32.987279
2355,3802,ARCADIA VALE,NSW,151.57181,-33.019117
2356,3803,AWABA,NSW,151.57181,-33.019117
2357,3804,BALMORAL,NSW,151.57181,-33.019117
2358,3805,BLACKALLS PARK,NSW,151.57181,-33.019117
2359,3806,BOLTON POINT,NSW,151.57181,-33.019117
2360,3807,BUTTABA,NSW,151.57181,-33.019117
2361,3808,CAREY BAY,NSW,151.57181,-33.019117
2362,3809,COAL POINT,NSW,151.57181,-33.019117
2363,3810,FASSIFERN,NSW,151.57181,-33.019117
2364,3812,FENNELL BAY,NSW,151.57181,-33.019117
2365,3813,FISHING POINT,NSW,151.57181,-33.019117
2366,3814,KILABEN BAY,NSW,151.57181,-33.019117
2367,3815,RATHMINES,NSW,151.57181,-33.019117
2368,3816,RYHOPE,NSW,151.57181,-33.019117
2369,3818,TORONTO,NSW,151.57181,-33.019117
2370,3820,ARGENTON,NSW,151.621183,-32.953236
2371,3821,BOOLAROO,NSW,151.621183,-32.953236
2372,3822,BOORAGUL,NSW,151.621183,-32.953236
2373,3823,MARMONG POINT,NSW,151.621183,-32.953236
2374,3824,SPEERS POINT,NSW,151.621183,-32.953236
2375,3825,TERALBA,NSW,151.621183,-32.953236
2376,3831,WOODRISING,NSW,151.621183,-32.953236
2377,3832,CAMERON PARK,NSW,151.651095,-32.933305
2378,3833,CARDIFF,NSW,151.651095,-32.933305
2379,3835,CARDIFF HEIGHTS,NSW,151.651095,-32.933305
2380,3840,CARDIFF SOUTH,NSW,151.651095,-32.933305
2381,3841,EDGEWORTH,NSW,151.651095,-32.933305
2382,3842,GLENDALE,NSW,151.651095,-32.933305
2383,3844,MACQUARIE HILLS,NSW,151.651095,-32.933305
2384,3847,HOLMESVILLE,NSW,151.532669,-32.923321
2385,3850,SEAHAMPTON,NSW,151.532669,-32.923321
2386,3851,WEST WALLSEND,NSW,151.532669,-32.923321
2387,3852,BIRMINGHAM GARDENS,NSW,151.65807,-32.892577
2388,3853,ELERMORE VALE,NSW,151.65807,-32.892577
2389,3854,FLETCHER,NSW,151.65807,-32.892577
2390,3856,MARYLAND,NSW,151.65807,-32.892577
2391,3857,MINMI,NSW,151.65807,-32.892577
2392,3858,RANKIN PARK,NSW,151.65807,-32.892577
2393,3859,SUMMER HILL,NSW,151.65807,-32.892577
2394,3860,WALLSEND,NSW,151.65807,-32.892577
22869,3862,WALLSEND DC,NSW,151.667,-32.9022
2395,3864,WALLSEND SOUTH,NSW,151.65807,-32.892577
2396,3865,ADAMSTOWN,NSW,151.71008,-32.948567
2397,3869,ADAMSTOWN HEIGHTS,NSW,151.71008,-32.948567
2398,3870,GARDEN SUBURB,NSW,151.71008,-32.948567
2399,3871,HIGHFIELDS,NSW,151.71008,-32.948567
2400,3873,KOTARA,NSW,151.71008,-32.948567
2401,3874,KOTARA FAIR,NSW,151.71008,-32.948567
2402,3875,KOTARA SOUTH,NSW,151.71008,-32.948567
2403,3878,BENNETTS GREEN,NSW,151.707801,-32.983963
2404,3880,CHARLESTOWN,NSW,151.707801,-32.983963
2405,3882,DUDLEY,NSW,151.707801,-32.983963
2406,3885,GATESHEAD,NSW,151.707801,-32.983963
2407,3886,HILLSBOROUGH,NSW,151.707801,-32.983963
2408,3887,KAHIBAH,NSW,151.707801,-32.983963
2409,3888,MOUNT HUTTON,NSW,151.707801,-32.983963
2410,3889,REDHEAD,NSW,151.707801,-32.983963
2411,3890,TINGIRA HEIGHTS,NSW,151.707801,-32.983963
2412,3891,WHITEBRIDGE,NSW,151.707801,-32.983963
2413,3892,MEREWETHER,NSW,151.742882,-32.951039
2414,3893,MEREWETHER HEIGHTS,NSW,151.742882,-32.951039
3401,3895,THE JUNCTION,NSW,151.742882,-32.951039
3402,3896,BROADMEADOW,NSW,151.740716,-32.931589
3403,3898,HAMILTON NORTH,NSW,151.740716,-32.931589
3404,3900,MARYVILLE,NSW,151.754696,-32.917776
3405,3902,WICKHAM,NSW,151.754696,-32.917776
3406,3903,CARRINGTON,NSW,151.767408,-32.915791
3407,3904,FERN BAY,NSW,151.80174,-32.879469
3408,3909,STOCKTON,NSW,151.80174,-32.879469
3409,3910,ISLINGTON,NSW,151.746237,-32.915698
3410,3911,TIGHES HILL,NSW,151.750126,-32.909135
3411,3912,GEORGETOWN,NSW,151.722243,-32.905633
3412,3913,WARATAH,NSW,151.722243,-32.905633
3413,3915,WARATAH WEST,NSW,151.722243,-32.905633
23970,3916,Glen InnesLAMBTON,NSW,151.690858,-32.903131
3414,3918,JESMOND,NSW,151.704581,-32.909816
3415,3919,LAMBTON,NSW,151.704581,-32.909816
3416,3920,NORTH LAMBTON,NSW,151.704581,-32.909816
3417,3921,BAR BEACH,NSW,151.778021,-32.931635
3418,3922,COOKS HILL,NSW,151.778021,-32.931635
3419,3923,NEWCASTLE,NSW,151.778021,-32.931635
3420,3925,NEWCASTLE EAST,NSW,151.778021,-32.931635
3421,3926,THE HILL,NSW,151.778021,-32.931635
3422,3927,NEWCASTLE WEST,NSW,151.752466,-32.931265
3423,3928,HAMILTON,NSW,151.743325,-32.924571
22841,3929,HAMILTON DC,NSW,151.748,-32.9222
3424,3930,HAMILTON EAST,NSW,151.743325,-32.924571
3425,3931,HAMILTON SOUTH,NSW,151.743325,-32.924571
3426,3933,KOORAGANG,NSW,151.73862,-32.880319
3427,3934,MAYFIELD,NSW,151.73862,-32.880319
3428,3936,MAYFIELD EAST,NSW,151.73862,-32.880319
3429,3937,MAYFIELD NORTH,NSW,151.73862,-32.880319
3430,3938,MAYFIELD WEST,NSW,151.73862,-32.880319
3431,3939,SANDGATE,NSW,151.73862,-32.880319
3432,3940,WARABROOK,NSW,151.73862,-32.880319
3433,3941,KOTARA EAST,NSW,151.706545,-32.930221
3434,3942,NEW LAMBTON,NSW,151.706545,-32.930221
3435,3943,NEW LAMBTON HEIGHTS,NSW,151.706545,-32.930221
3436,3944,WINDALE,NSW,151.682517,-32.993286
3437,3945,SHORTLAND,NSW,151.688102,-32.88365
3438,3946,CALLAGHAN,NSW,151.697356,-32.892884
3439,3950,NEWCASTLE UNIVERSITY,NSW,151.697356,-32.892884
3440,3951,DANGAR,NSW,148.890775,-30.352158
3441,3953,HUNTER REGION MC,NSW,151.701,-32.1932
3442,3954,ALLYNBROOK,NSW,151.522527,-32.3438
3443,3956,BINGLEBURRA,NSW,151.522527,-32.3438
3444,3957,BONNINGTON PARK,NSW,151.522527,-32.3438
3445,3958,CARRABOLLA,NSW,151.522527,-32.3438
3446,3959,EAST GRESFORD,NSW,151.522527,-32.3438
3447,3960,ECCLESTON,NSW,151.522527,-32.3438
3448,3962,GRESFORD,NSW,151.522527,-32.3438
3449,3964,HALTON,NSW,151.522527,-32.3438
3450,3965,LEWINSBROOK,NSW,151.522527,-32.3438
3451,3966,LOSTOCK,NSW,151.522527,-32.3438
3452,3967,MOUNT RIVERS,NSW,151.522527,-32.3438
20245,3971,UPPER ALLYN,NSW,151.4607343,-32.14597291
20246,3975,MINIMBAH,NSW,152.3722113,-32.16165072
3453,3976,NABIAC,NSW,152.33084,-32.133322
3454,3977,WILLIAMTOWN RAAF,NSW,151.840094,-32.797453
3455,3978,CORLETTE,NSW,152.193698,-32.746224
3456,3979,FINGAL BAY,NSW,152.193698,-32.746224
3457,3980,GAN GAN,NSW,152.193698,-32.746224
3458,3981,NELSON BAY,NSW,152.193698,-32.746224
3459,3984,SHOAL BAY,NSW,152.193698,-32.746224
3460,3987,ANNA BAY,NSW,152.083274,-32.776919
3461,3988,BOAT HARBOUR,NSW,152.083274,-32.776919
3462,3989,BOBS FARM,NSW,152.083274,-32.776919
3463,3990,FISHERMANS BAY,NSW,152.083274,-32.776919
3464,3991,ONE MILE,NSW,152.083274,-32.776919
3465,3992,TAYLORS BEACH,NSW,152.083274,-32.776919
3466,3995,SALAMANDER BAY,NSW,152.076399,-32.720937
3467,3996,SOLDIERS POINT,NSW,152.076399,-32.720937
3188,4000,CAMPVALE,NSW,151.851897,-32.769906
3189,4001,FERODALE,NSW,151.851897,-32.769906
3190,4002,FULLERTON COVE,NSW,151.851897,-32.769906
3191,4003,MEDOWIE,NSW,151.851897,-32.769906
3192,4004,OYSTER COVE,NSW,151.851897,-32.769906
3193,4005,SALT ASH,NSW,151.851897,-32.769906
3194,4006,WILLIAMTOWN,NSW,151.851897,-32.769906
3195,4007,LEMON TREE PASSAGE,NSW,152.039551,-32.730927
3196,4008,MALLABULA,NSW,152.039551,-32.730927
3197,4009,TANILBA BAY,NSW,152.039551,-32.730927
20247,4010,TILLIGERRY CREEK,NSW,151.990451,-32.75944213
3198,4011,ABERGLASSLYN,NSW,151.543675,-32.741737
3199,4012,ALLANDALE,NSW,151.543675,-32.741737
3200,4013,ANAMBAH,NSW,151.543675,-32.741737
3201,4014,BOLWARRA,NSW,151.543675,-32.741737
3202,4017,BOLWARRA HEIGHTS,NSW,151.543675,-32.741737
3203,4018,FARLEY,NSW,151.543675,-32.741737
3204,4019,GLEN OAK,NSW,151.543675,-32.741737
3205,4020,GOSFORTH,NSW,151.543675,-32.741737
3206,4021,HILLSBOROUGH,NSW,151.543675,-32.741737
3207,4022,HORSESHOE BEND,NSW,151.543675,-32.741737
3208,4025,KEINBAH,NSW,151.543675,-32.741737
3209,4029,LARGS,NSW,151.543675,-32.741737
3210,4030,LORN,NSW,151.543675,-32.741737
3211,4031,LOUTH PARK,NSW,151.543675,-32.741737
3212,4032,MAITLAND,NSW,151.543675,-32.741737
3213,4034,MAITLAND NORTH,NSW,151.543675,-32.741737
3214,4035,MAITLAND VALE,NSW,151.543675,-32.741737
3215,4036,MELVILLE,NSW,151.543675,-32.741737
3216,4037,MINDARIBBA,NSW,151.543675,-32.741737
3217,4051,MOUNT DEE,NSW,151.543675,-32.741737
3218,4053,OAKHAMPTON,NSW,151.543675,-32.741737
3219,4054,OAKHAMPTON HEIGHTS,NSW,151.543675,-32.741737
3220,4055,POKOLBIN,NSW,151.543675,-32.741737
3221,4059,ROSEBROOK,NSW,151.543675,-32.741737
3222,4060,ROTHBURY,NSW,151.543675,-32.741737
3223,4061,RUTHERFORD,NSW,151.543675,-32.741737
3224,4064,SOUTH MAITLAND,NSW,151.543675,-32.741737
3225,4065,TELARAH,NSW,151.543675,-32.741737
3226,4066,WALLALONG,NSW,151.543675,-32.741737
3227,4067,WINDELLA,NSW,151.543675,-32.741737
3228,4068,BERRY PARK,NSW,151.683702,-32.660186
3229,4069,BUTTERWICK,NSW,151.683702,-32.660186
3230,4070,CLARENCE TOWN,NSW,151.683702,-32.660186
3231,4072,CLIFTLEIGH,NSW,151.683702,-32.660186
3232,4073,DUCKENFIELD,NSW,151.683702,-32.660186
3233,4074,DUNS CREEK,NSW,151.683702,-32.660186
3234,4075,GILLIESTON HEIGHTS,NSW,151.683702,-32.660186
3235,4076,GLEN MARTIN,NSW,151.683702,-32.660186
3236,4077,GLEN WILLIAM,NSW,151.683702,-32.660186
3237,4078,HARPERS HILL,NSW,151.683702,-32.660186
3238,4101,HEDDON GRETA,NSW,151.683702,-32.660186
3239,4102,HINTON,NSW,151.683702,-32.660186
3240,4103,IONA,NSW,151.683702,-32.660186
3241,4104,LOCHINVAR,NSW,151.683702,-32.660186
3242,4105,LUSKINTYRE,NSW,151.683702,-32.660186
3243,4106,MORPETH,NSW,151.683702,-32.660186
3244,4107,OSWALD,NSW,151.683702,-32.660186
3245,4108,PHOENIX PARK,NSW,151.683702,-32.660186
3246,4109,RAWORTH,NSW,151.683702,-32.660186
3247,4110,WINDERMERE,NSW,151.683702,-32.660186
3248,4111,WOERDEN,NSW,151.683702,-32.660186
3249,4112,WOODVILLE,NSW,151.683702,-32.660186
3250,4113,BERESFIELD,NSW,151.65415,-32.819819
3251,4114,BLACK HILL,NSW,151.65415,-32.819819
20248,4115,CHISHOLM,NSW,151.636919,-32.75469624
3252,4116,HEXHAM,NSW,151.65415,-32.819819
3253,4117,LENAGHAN,NSW,151.65415,-32.819819
3254,4118,STOCKRINGTON,NSW,151.65415,-32.819819
3255,4119,TARRO,NSW,151.65415,-32.819819
3256,4120,THORNTON,NSW,151.65415,-32.819819
3257,4121,TOMAGO,NSW,151.65415,-32.819819
3258,4122,WOODBERRY,NSW,151.65415,-32.819819
3259,4123,ASHTONFIELD,NSW,151.607554,-32.757616
3260,4124,BRUNKERVILLE,NSW,151.607554,-32.757616
3261,4125,BUCHANAN,NSW,151.607554,-32.757616
3262,4127,BUTTAI,NSW,151.607554,-32.757616
3263,4128,EAST MAITLAND,NSW,151.607554,-32.757616
20249,4129,FOUR MILE CREEK,NSW,151.587482,-32.794605
3264,4130,FREEMANS WATERHOLE,NSW,151.607554,-32.757616
20250,4131,GREEN HILLS,NSW,151.589182,-32.76212
3265,4132,GREENHILLS,NSW,151.607554,-32.757616
3266,4133,METFORD,NSW,151.607554,-32.757616
3267,4151,METFORD DC,NSW,151.607554,-32.757616
3268,4152,MOUNT VINCENT,NSW,151.607554,-32.757616
3269,4153,MULBRING,NSW,151.607554,-32.757616
3270,4154,PITNACREE,NSW,151.607554,-32.757616
20251,4155,RICHMOND VALE,NSW,151.4971864,-32.86516329
3271,4156,TENAMBIT,NSW,151.607554,-32.757616
3272,4157,BALICKERA,NSW,152.332617,-32.623108
3273,4158,BRANDY HILL,NSW,152.332617,-32.623108
3274,4159,BUNDABAH,NSW,152.332617,-32.623108
3275,4160,CARRINGTON,NSW,152.332617,-32.623108
3276,4161,CELLS RIVER,NSW,152.332617,-32.623108
3277,4163,EAGLETON,NSW,152.332617,-32.623108
3278,4164,EAST SEAHAM,NSW,152.332617,-32.623108
3279,4165,HAWKS NEST,NSW,152.332617,-32.623108
3280,4169,HEATHERBRAE,NSW,152.332617,-32.623108
3281,4170,KARUAH,NSW,152.332617,-32.623108
20252,4171,KINGS HILL,NSW,151.7752919,-32.71798998
3282,4172,LIMEBURNERS CREEK,NSW,152.332617,-32.623108
3283,4173,MILLERS FOREST,NSW,152.332617,-32.623108
3284,4174,MOTTO FARM,NSW,152.332617,-32.623108
3285,4178,NELSONS PLAINS,NSW,152.332617,-32.623108
3286,4179,NORTH ARM COVE,NSW,152.332617,-32.623108
3287,4183,OSTERLEY,NSW,152.332617,-32.623108
3288,4184,PINDIMAR,NSW,152.332617,-32.623108
3289,4205,RAYMOND TERRACE,NSW,152.332617,-32.623108
3290,4207,RAYMOND TERRACE EAST,NSW,152.332617,-32.623108
3291,4208,SEAHAM,NSW,152.332617,-32.623108
3292,4209,SWAN BAY,NSW,152.332617,-32.623108
3293,4210,TAHLEE,NSW,152.332617,-32.623108
3294,4211,TEA GARDENS,NSW,152.332617,-32.623108
3295,4212,TWELVE MILE CREEK,NSW,152.332617,-32.623108
3296,4213,WALLAROO,NSW,152.332617,-32.623108
3297,4214,ABERDARE,NSW,151.317476,-32.977861
3298,4215,ABERNETHY,NSW,151.317476,-32.977861
3299,4216,BELLBIRD,NSW,151.317476,-32.977861
20253,4217,BELLBIRD HEIGHTS,NSW,151.3306441,-32.84785687
3300,4218,BOREE,NSW,151.317476,-32.977861
3301,4219,CEDAR CREEK,NSW,151.317476,-32.977861
3302,4220,CESSNOCK,NSW,151.317476,-32.977861
3303,4221,CESSNOCK WEST,NSW,151.317476,-32.977861
3304,4222,CONGEWAI,NSW,151.317476,-32.977861
20254,4223,CORRABARE,NSW,151.2187761,-32.95034059
20255,4224,DAIRY ARM,NSW,151.176502,-33.05409347
3305,4225,ELLALONG,NSW,151.317476,-32.977861
3306,4226,ELRINGTON,NSW,151.317476,-32.977861
20256,4227,FERNANCES CROSSING,NSW,151.1218262,-33.06159524
20257,4228,GRETA MAIN,NSW,151.2826072,-32.88882897
3307,4229,KEARSLEY,NSW,151.317476,-32.977861
3308,4230,KITCHENER,NSW,151.317476,-32.977861
3309,4270,LAGUNA,NSW,151.317476,-32.977861
3310,4271,LOVEDALE,NSW,151.317476,-32.977861
3311,4272,MILLFIELD,NSW,151.317476,-32.977861
23978,4275,MILSONS ARM,NSW,151.376514,-32.8442
3312,4280,MOOTAI,NSW,151.317476,-32.977861
20258,4285,MORUBEN,NSW,150.889563,-33.052927
3313,4287,MOUNT VIEW,NSW,151.317476,-32.977861
20259,4300,MURRAYS RUN,NSW,151.1527466,-33.07063333
3314,4301,NARONE CREEK,NSW,151.317476,-32.977861
3315,4303,NULKABA,NSW,151.317476,-32.977861
20260,4304,OLNEY,NSW,151.3131147,-33.03362627
3316,4305,PAXTON,NSW,151.317476,-32.977861
3317,4306,PAYNES CROSSING,NSW,151.317476,-32.977861
3318,4307,PELTON,NSW,151.317476,-32.977861
3319,4309,QUORROBOLONG,NSW,151.317476,-32.977861
3320,4310,SWEETMANS CREEK,NSW,151.317476,-32.977861
3321,4311,WATAGAN,NSW,151.317476,-32.977861
